Sum - 11,Data,,
key,S_1,S_2,Total Result
315844,1,1,2
315845,1,1,2
315846,1,1,2
315847,1,1,2
315848,1,1,2
315849,1,1,2
315850,1,1,2
315851,1,1,2
315852,1,1,2
315853,1,1,2
315854,1,1,2
315855,1,1,2
315856,1,1,2
315857,1,1,2
315858,1,1,2
315859,1,1,2
315860,1,1,2
315861,1,1,2
315862,1,1,2
315863,1,1,2
315864,1,1,2
315865,1,1,2
315866,1,1,2
315867,1,1,2
315868,1,1,2
315869,1,1,2
315870,1,1,2
315871,1,1,2
315872,1,1,2
315873,1,1,2
315874,1,1,2
315875,1,1,2
315876,1,1,2
315877,1,1,2
315878,1,1,2
315879,1,1,2
315880,1,1,2
315881,1,1,2
315882,1,1,2
315883,1,1,2
315884,1,1,2
315885,1,1,2
315886,1,1,2
315887,1,1,2
315888,1,1,2
315889,1,1,2
315890,1,1,2
315891,1,1,2
315892,1,1,2
315893,1,1,2
315894,1,1,2
315895,1,1,2
315896,1,1,2
315897,1,1,2
315898,1,1,2
315899,1,1,2
315900,1,1,2
315901,1,1,2
315902,1,1,2
315903,1,1,2
315904,1,1,2
315905,1,1,2
315906,1,1,2
315907,1,1,2
315908,1,1,2
315909,1,1,2
315910,1,1,2
315911,1,1,2
315912,1,1,2
315913,1,1,2
315914,1,1,2
315915,1,1,2
315916,1,1,2
315917,1,1,2
315918,1,1,2
315919,1,1,2
315920,1,1,2
315921,1,1,2
315922,1,1,2
315923,1,1,2
315924,1,1,2
315925,1,1,2
315926,1,1,2
315927,1,1,2
315928,1,1,2
315929,1,1,2
315930,1,1,2
315931,1,1,2
315932,1,1,2
315933,1,1,2
315934,1,1,2
315935,1,1,2
315936,1,1,2
315937,1,1,2
315938,1,1,2
315939,1,1,2
315940,1,1,2
315941,1,1,2
315942,1,1,2
315943,1,1,2
315944,1,1,2
315945,1,1,2
315946,1,1,2
315947,1,1,2
315948,1,1,2
315949,1,1,2
315950,1,1,2
315951,1,1,2
315952,1,1,2
315953,1,1,2
315954,1,1,2
315955,1,1,2
315956,1,1,2
315957,1,1,2
315958,1,1,2
315959,1,1,2
315960,1,1,2
315961,1,1,2
315962,1,1,2
315963,1,1,2
315964,1,1,2
315965,1,1,2
315966,1,1,2
315967,1,1,2
315968,1,1,2
315969,1,1,2
315970,1,1,2
315971,1,1,2
315972,1,1,2
315973,1,1,2
315974,1,1,2
315975,1,1,2
315976,1,1,2
315977,1,1,2
315978,1,1,2
315979,1,1,2
315980,1,1,2
315981,1,1,2
315982,1,1,2
315983,1,1,2
315984,1,1,2
315985,1,1,2
315986,1,1,2
315987,1,1,2
315988,1,1,2
315989,1,1,2
315990,1,1,2
315991,1,1,2
315992,1,1,2
315993,1,1,2
315994,1,1,2
315995,1,1,2
315996,1,1,2
315997,1,1,2
315998,1,1,2
315999,1,1,2
316000,1,1,2
316001,1,1,2
316002,1,1,2
316003,1,1,2
316004,1,1,2
316005,1,1,2
316006,1,1,2
316007,1,1,2
316008,1,1,2
316009,1,1,2
316010,1,1,2
316011,1,1,2
316012,1,1,2
316013,1,1,2
316014,1,1,2
316015,1,1,2
316016,1,1,2
316017,1,1,2
316018,1,1,2
316019,1,1,2
316020,1,1,2
316021,1,1,2
316022,1,1,2
316023,1,1,2
316024,1,1,2
316025,1,1,2
316026,1,1,2
316027,1,1,2
316028,1,1,2
316029,1,1,2
316030,1,1,2
316031,1,1,2
316032,1,1,2
316033,1,1,2
316034,1,1,2
316035,1,1,2
316036,1,1,2
316037,1,1,2
316038,1,1,2
316039,1,1,2
316040,1,1,2
316041,1,1,2
316042,1,1,2
316043,1,1,2
316044,1,1,2
316045,1,1,2
316046,1,1,2
316047,1,1,2
316048,1,1,2
316049,1,1,2
316050,1,1,2
316051,1,1,2
316052,1,1,2
316053,1,1,2
316054,1,1,2
316055,1,1,2
316056,1,1,2
316057,1,1,2
316058,1,1,2
316059,1,1,2
316060,1,1,2
316061,1,1,2
316062,1,1,2
316063,1,1,2
316064,1,1,2
316065,1,1,2
316066,1,1,2
316067,1,1,2
316068,1,1,2
316069,1,1,2
316070,1,1,2
316071,1,1,2
316072,1,1,2
316073,1,1,2
316074,1,1,2
316075,1,1,2
316076,1,1,2
316077,1,1,2
316078,1,1,2
316079,1,1,2
316080,1,1,2
316081,1,1,2
316082,1,1,2
316083,1,1,2
316084,1,1,2
316085,1,1,2
316086,1,1,2
316087,1,1,2
316088,1,1,2
316089,1,1,2
316090,1,1,2
316091,1,1,2
316092,1,1,2
316093,1,1,2
316094,1,1,2
316095,1,1,2
316096,1,1,2
316097,1,1,2
316098,1,1,2
316099,1,1,2
316100,1,1,2
316101,1,1,2
316102,1,1,2
316103,1,1,2
316104,1,1,2
316105,1,1,2
316106,1,1,2
316107,1,1,2
316108,1,1,2
316109,1,1,2
316110,1,1,2
316111,1,1,2
316112,1,1,2
316113,1,1,2
316114,1,1,2
316115,1,1,2
316116,1,1,2
316117,1,1,2
316118,1,1,2
316119,1,1,2
316120,1,1,2
316121,1,1,2
316122,1,1,2
316123,1,1,2
316124,1,1,2
316125,1,1,2
316126,1,1,2
316127,1,1,2
316128,1,1,2
316129,1,1,2
316130,1,1,2
316131,1,1,2
316132,1,1,2
316133,1,1,2
316134,1,1,2
316135,1,1,2
316136,1,1,2
316137,1,1,2
316138,1,1,2
316139,1,1,2
316140,1,1,2
316141,1,1,2
316142,1,1,2
316143,1,1,2
316144,1,1,2
316145,1,1,2
316146,1,1,2
316147,1,1,2
316148,1,1,2
316149,1,1,2
316150,1,1,2
316151,1,1,2
316152,1,1,2
316153,1,1,2
316154,1,1,2
316155,1,1,2
316156,1,1,2
316157,1,1,2
316158,1,1,2
316159,1,1,2
316160,1,1,2
316161,1,1,2
316162,1,1,2
316163,1,1,2
316164,1,1,2
316165,1,1,2
316166,1,1,2
316167,1,1,2
316168,1,1,2
316169,1,1,2
316170,1,1,2
316171,1,1,2
316172,1,1,2
316173,1,1,2
316174,1,1,2
316175,1,1,2
316176,1,1,2
316177,1,1,2
316178,1,1,2
316179,1,1,2
316180,1,1,2
316181,1,1,2
316182,1,1,2
316183,1,1,2
316184,1,1,2
316185,1,1,2
316186,1,1,2
316187,1,1,2
316188,1,1,2
316189,1,1,2
316190,1,1,2
316191,1,1,2
316192,1,1,2
316193,1,1,2
316194,1,1,2
316195,1,1,2
316196,1,1,2
316197,1,1,2
316198,1,1,2
316199,1,1,2
316200,1,1,2
316201,1,1,2
316202,1,1,2
316203,1,1,2
316204,1,1,2
316205,1,1,2
316206,1,1,2
316207,1,1,2
316208,1,1,2
316209,1,1,2
316210,1,1,2
316211,1,1,2
316212,1,1,2
316213,1,1,2
316214,1,1,2
316215,1,1,2
316216,1,1,2
316217,1,1,2
316218,1,1,2
316219,1,1,2
316220,1,1,2
316221,1,1,2
316222,1,1,2
316223,1,1,2
316224,1,1,2
316225,1,1,2
316226,1,1,2
316227,1,1,2
316228,1,1,2
316229,1,1,2
316230,1,1,2
316231,1,1,2
316232,1,1,2
316233,1,1,2
316234,1,1,2
316235,1,1,2
316236,1,1,2
316237,1,1,2
316238,1,1,2
316239,1,1,2
316240,1,1,2
316241,1,1,2
316242,1,1,2
316243,1,1,2
316244,1,1,2
316245,1,1,2
316246,1,1,2
316247,1,1,2
316248,1,1,2
316249,1,1,2
316250,1,1,2
316251,1,1,2
316252,1,1,2
316253,1,1,2
316254,1,1,2
316255,1,1,2
316256,1,1,2
316257,1,1,2
316258,1,1,2
316259,1,1,2
316260,1,1,2
316261,1,1,2
316262,1,1,2
316263,1,1,2
316264,1,1,2
316265,1,1,2
316266,1,1,2
316267,1,1,2
316268,1,1,2
316269,1,1,2
316270,1,1,2
316271,1,1,2
316272,1,1,2
316273,1,1,2
316274,1,1,2
316275,1,1,2
316276,1,1,2
316277,1,1,2
316278,1,1,2
316279,1,1,2
316280,1,1,2
316281,1,1,2
316282,1,1,2
316283,1,1,2
316284,1,1,2
316285,1,1,2
316286,1,1,2
316287,1,1,2
316288,1,1,2
316289,1,1,2
316290,1,1,2
316291,1,1,2
316292,1,1,2
316293,1,1,2
316294,1,1,2
316295,1,1,2
316296,1,1,2
316297,1,1,2
316298,1,1,2
316299,1,1,2
316300,1,1,2
316301,1,1,2
316302,1,1,2
316303,1,1,2
316304,1,1,2
316305,1,1,2
316306,1,1,2
316307,1,1,2
316308,1,1,2
316309,1,1,2
316310,1,1,2
316311,1,1,2
316312,1,1,2
316313,1,1,2
316314,1,1,2
316315,1,1,2
316316,1,1,2
316317,1,1,2
316318,1,1,2
316319,1,1,2
316320,1,1,2
316321,1,1,2
316322,1,1,2
316323,1,1,2
316324,1,1,2
316325,1,1,2
316326,1,1,2
316327,1,1,2
316328,1,1,2
316329,1,1,2
316330,1,1,2
316331,1,1,2
316332,1,1,2
316333,1,1,2
316334,1,1,2
316335,1,1,2
316336,1,1,2
316337,1,1,2
316338,1,1,2
316339,1,1,2
316340,1,1,2
316341,1,1,2
316342,1,1,2
316343,1,1,2
316344,1,1,2
316345,1,1,2
316346,1,1,2
316347,1,1,2
316348,1,1,2
316349,1,1,2
316350,1,1,2
316351,1,1,2
316352,1,1,2
316353,1,1,2
316354,1,1,2
316355,1,1,2
316356,1,1,2
316357,1,1,2
316358,1,1,2
316359,1,1,2
316360,1,1,2
316361,1,1,2
316362,1,1,2
316363,1,1,2
316364,1,1,2
316365,1,1,2
316366,1,1,2
316367,1,1,2
316368,1,1,2
316369,1,1,2
316370,1,1,2
316371,1,1,2
316372,1,1,2
316373,1,1,2
316374,1,1,2
316375,1,1,2
316376,1,1,2
316377,1,1,2
316378,1,1,2
316379,1,1,2
316380,1,1,2
316381,1,1,2
316382,1,1,2
316383,1,1,2
316384,1,1,2
316385,1,1,2
316386,1,1,2
316387,1,1,2
316388,1,1,2
316389,1,1,2
316390,1,1,2
316391,1,1,2
316392,1,1,2
316393,1,1,2
316394,1,1,2
316395,1,1,2
316396,1,1,2
316397,1,1,2
316398,1,1,2
316399,1,1,2
316400,1,1,2
316401,1,1,2
316402,1,1,2
316403,1,1,2
316404,1,1,2
316405,1,1,2
316406,1,1,2
316407,1,1,2
316408,1,1,2
316409,1,1,2
316410,1,1,2
316411,1,1,2
316412,1,1,2
316413,1,1,2
316414,1,1,2
316415,1,1,2
316416,1,1,2
316417,1,1,2
316418,1,1,2
316419,1,1,2
316420,1,1,2
316421,1,1,2
316422,1,1,2
316423,1,1,2
316424,1,1,2
316425,1,1,2
316426,1,1,2
316427,1,1,2
316428,1,1,2
316429,1,1,2
316430,1,1,2
316431,1,1,2
316432,1,1,2
316433,1,1,2
316434,1,1,2
316435,1,1,2
316436,1,1,2
316437,1,1,2
316438,1,1,2
316439,1,1,2
316440,1,1,2
316441,1,1,2
316442,1,1,2
316443,1,1,2
316444,1,1,2
316445,1,1,2
316446,1,1,2
316447,1,1,2
316448,1,1,2
316449,1,1,2
316450,1,1,2
316451,1,1,2
316452,1,1,2
316453,1,1,2
316454,1,1,2
316455,1,1,2
316456,1,1,2
316457,1,1,2
316458,1,1,2
316459,1,1,2
316460,1,1,2
316461,1,1,2
316462,1,1,2
316463,1,1,2
316464,1,1,2
316465,1,1,2
316466,1,1,2
316467,1,1,2
316468,1,1,2
316469,1,1,2
316470,1,1,2
316471,1,1,2
316472,1,1,2
316473,1,1,2
316474,1,1,2
316475,1,1,2
316476,1,1,2
316477,1,1,2
316478,1,1,2
316479,1,1,2
316480,1,1,2
316481,1,1,2
316482,1,1,2
316483,1,1,2
316484,1,1,2
316485,1,1,2
316486,1,1,2
316487,1,1,2
316488,1,1,2
316489,1,1,2
316490,1,1,2
316491,1,1,2
316492,1,1,2
316493,1,1,2
316494,1,1,2
316495,1,1,2
316496,1,1,2
316498,1,,1
316502,1,,1
316503,1,1,2
316504,1,1,2
316507,1,1,2
316508,1,1,2
316509,1,1,2
316510,1,1,2
316511,1,1,2
316512,1,1,2
316513,1,1,2
316514,1,1,2
316515,1,1,2
316516,1,1,2
316517,1,1,2
316518,1,1,2
316519,1,1,2
316520,1,1,2
316521,1,1,2
316522,1,1,2
316523,1,1,2
316524,1,1,2
316525,1,1,2
316526,1,1,2
316527,1,1,2
316528,1,1,2
316529,1,1,2
316530,1,1,2
316531,1,1,2
316532,1,1,2
316533,1,1,2
316534,1,1,2
316535,1,1,2
316536,1,1,2
316537,1,1,2
316538,1,1,2
316539,1,1,2
316540,1,1,2
316541,1,1,2
316542,1,1,2
316543,1,1,2
316544,1,1,2
316545,1,1,2
316546,1,1,2
316547,1,1,2
316548,1,1,2
316549,1,1,2
316550,1,1,2
316551,1,1,2
316552,1,1,2
316553,1,1,2
316554,1,1,2
316555,1,1,2
316556,1,1,2
316557,1,1,2
316558,1,1,2
316559,1,1,2
316560,1,1,2
316561,1,1,2
316562,1,1,2
316563,1,1,2
316564,1,1,2
316565,1,1,2
316566,1,1,2
316567,1,1,2
316568,1,1,2
316569,1,1,2
316570,1,1,2
316571,1,1,2
316572,1,1,2
316573,1,1,2
316574,1,1,2
316575,1,1,2
316576,1,1,2
316577,1,1,2
316578,1,1,2
316579,1,1,2
316580,1,1,2
316581,1,1,2
316582,1,1,2
316583,1,1,2
316584,1,1,2
316585,1,1,2
316586,1,1,2
316587,1,,1
316588,1,,1
316589,1,1,2
316590,1,1,2
316591,1,1,2
316592,1,1,2
316593,1,1,2
316594,1,,1
316595,1,1,2
316596,1,1,2
316597,1,1,2
316598,1,1,2
316599,1,1,2
316600,1,1,2
316601,1,1,2
316602,1,1,2
316603,1,1,2
316604,1,1,2
316605,1,1,2
316606,1,1,2
316607,1,1,2
316608,1,1,2
316609,1,1,2
316610,1,1,2
316611,1,1,2
316612,1,1,2
316613,1,1,2
316614,1,1,2
316615,1,1,2
316616,1,1,2
316617,1,1,2
316618,1,1,2
316619,1,1,2
316620,1,1,2
316621,1,1,2
316622,1,1,2
316623,1,1,2
316624,1,1,2
316625,1,1,2
316626,1,1,2
316627,1,1,2
316628,1,1,2
316629,1,1,2
316630,1,1,2
316631,1,1,2
316632,1,1,2
316633,1,1,2
316634,1,1,2
316635,1,1,2
316636,1,1,2
316637,1,1,2
316638,1,1,2
316639,1,1,2
316640,1,1,2
316641,1,,1
316642,1,,1
316643,1,,1
316644,1,,1
316645,1,,1
316646,1,,1
316647,1,,1
316648,1,,1
316649,1,,1
316650,1,,1
316651,1,,1
316652,1,1,2
316653,1,1,2
316654,1,1,2
316655,1,,1
316656,1,,1
316657,1,1,2
316658,1,1,2
316661,1,1,2
316662,1,1,2
316663,1,1,2
316664,1,1,2
316665,1,1,2
316666,1,1,2
316667,1,1,2
316668,1,1,2
316669,1,1,2
316670,1,1,2
316671,1,1,2
316672,1,1,2
316673,1,1,2
316674,1,1,2
316675,1,1,2
316676,1,1,2
316677,1,1,2
316678,1,1,2
316679,1,1,2
316680,1,1,2
316681,1,1,2
316682,1,,1
316683,1,,1
316684,1,,1
316685,1,,1
316686,1,,1
316687,1,,1
316688,1,1,2
316689,1,1,2
316690,1,1,2
316691,1,1,2
316692,1,1,2
316693,1,1,2
316694,1,1,2
316695,1,1,2
316696,1,1,2
316697,1,1,2
316698,1,1,2
316699,1,1,2
316700,1,1,2
316701,1,1,2
316702,1,,1
316703,1,,1
316704,1,1,2
316705,1,1,2
316706,1,1,2
316707,1,1,2
316708,1,1,2
316709,1,1,2
316710,1,1,2
316711,1,,1
316712,1,1,2
316713,1,1,2
316714,1,1,2
316715,1,1,2
316716,1,1,2
316717,1,1,2
316718,1,1,2
316719,1,1,2
316720,1,1,2
316721,1,1,2
316722,1,1,2
316723,1,1,2
316724,1,1,2
316725,1,1,2
316726,1,1,2
316727,1,1,2
316728,1,1,2
316729,1,,1
316730,1,,1
316731,1,,1
316732,1,,1
316733,1,1,2
316734,1,1,2
316735,1,1,2
316736,1,1,2
316737,1,1,2
316738,1,1,2
316739,1,1,2
316740,1,1,2
316741,1,1,2
316742,1,1,2
316743,1,1,2
316744,1,1,2
316745,1,1,2
316746,1,1,2
316747,1,1,2
316748,1,1,2
316749,1,1,2
316750,1,1,2
316751,1,1,2
316752,0,,0
316753,1,1,2
316754,1,1,2
316755,1,1,2
316756,1,1,2
316757,1,1,2
316758,1,1,2
316759,1,1,2
316760,1,1,2
316761,1,1,2
316762,1,1,2
316763,1,1,2
316764,1,1,2
316765,1,1,2
316766,1,1,2
316767,1,1,2
316768,1,1,2
316769,1,1,2
316770,1,1,2
316771,1,1,2
316772,1,1,2
316773,1,1,2
316774,1,1,2
316775,1,1,2
316776,1,1,2
316777,1,1,2
316778,1,1,2
316779,1,1,2
316780,1,1,2
316781,1,1,2
316782,1,1,2
316783,1,1,2
316784,1,1,2
316785,1,1,2
316786,1,1,2
316787,1,1,2
316788,1,1,2
316789,1,1,2
316790,1,1,2
316791,0,,0
316792,1,1,2
316793,1,1,2
316794,1,1,2
316795,1,1,2
316796,1,1,2
316797,1,1,2
316798,1,1,2
316799,1,1,2
316800,1,1,2
316801,1,1,2
316802,1,1,2
316803,1,1,2
316804,1,1,2
316805,1,1,2
316806,1,1,2
316807,1,1,2
316808,1,1,2
316809,1,1,2
316810,1,1,2
316811,1,,1
316812,1,1,2
316813,1,,1
316814,1,,1
316815,1,,1
316816,1,,1
316817,1,,1
316818,1,,1
316819,1,,1
316820,1,,1
316821,1,,1
316822,1,,1
316823,1,,1
316824,1,,1
316825,1,,1
316826,1,1,2
316827,1,1,2
316828,1,1,2
316829,1,1,2
316830,1,1,2
316831,1,1,2
316832,1,1,2
316833,1,1,2
316834,1,1,2
316835,1,1,2
316836,1,1,2
316837,1,1,2
316838,1,1,2
316839,1,1,2
316840,1,1,2
316841,1,1,2
316842,1,1,2
316843,1,1,2
316844,1,1,2
316845,1,1,2
316846,1,1,2
316847,1,1,2
316848,1,1,2
316849,1,1,2
316850,1,1,2
316851,1,1,2
316852,1,1,2
316853,1,1,2
316854,1,1,2
316855,1,1,2
316856,1,1,2
316857,1,1,2
316858,1,1,2
316859,1,1,2
316860,1,1,2
316861,1,1,2
316862,1,1,2
316863,1,1,2
316864,1,1,2
316865,1,1,2
316866,1,1,2
316867,1,1,2
316868,1,1,2
316869,1,1,2
316870,1,1,2
316871,1,1,2
316872,1,1,2
316873,1,1,2
316874,1,1,2
316875,1,1,2
316876,1,1,2
316877,1,1,2
316878,1,1,2
316879,1,1,2
316880,1,1,2
316881,1,1,2
316882,1,1,2
316883,1,1,2
316884,1,1,2
316885,1,1,2
316886,1,1,2
316887,1,1,2
316888,1,1,2
316889,1,1,2
316890,1,1,2
316891,1,1,2
316892,1,1,2
316893,1,1,2
316894,1,1,2
316895,1,1,2
316896,1,1,2
316897,1,1,2
316898,1,1,2
316899,1,1,2
316900,1,1,2
316901,1,1,2
316902,1,1,2
316903,1,1,2
316904,1,1,2
316905,1,1,2
316906,1,1,2
316907,1,1,2
316908,1,1,2
316909,1,1,2
316910,1,1,2
316911,1,1,2
316912,1,1,2
316913,1,1,2
316914,1,1,2
316915,1,1,2
316916,1,1,2
316917,1,1,2
316918,1,1,2
316919,1,1,2
316920,1,1,2
316921,1,1,2
316922,1,1,2
316923,1,1,2
316924,1,1,2
316925,1,1,2
316926,1,1,2
316927,1,1,2
316928,1,1,2
316929,1,,1
316930,1,1,2
316931,1,1,2
316932,1,1,2
316933,1,1,2
316934,1,1,2
316935,1,1,2
316936,1,1,2
316937,1,,1
316938,1,,1
316939,1,,1
316940,1,,1
316941,1,,1
316942,1,,1
316943,1,1,2
316944,1,1,2
316945,1,1,2
316946,1,,1
316947,1,1,2
316948,1,1,2
316949,1,,1
316950,1,1,2
316951,1,1,2
316952,1,1,2
316953,1,1,2
316954,1,1,2
316955,1,1,2
316956,1,1,2
316957,1,1,2
316958,1,1,2
316959,1,1,2
316960,1,1,2
316961,1,1,2
316962,1,1,2
316963,1,1,2
316964,1,1,2
316965,1,1,2
316966,1,1,2
316967,1,1,2
316968,1,1,2
316969,1,1,2
316970,1,1,2
316971,1,1,2
316972,1,1,2
316973,1,1,2
316974,1,1,2
316975,1,1,2
316976,1,1,2
316977,1,1,2
316978,1,1,2
316979,1,1,2
316980,1,1,2
316981,1,1,2
316982,1,1,2
316983,1,1,2
316984,1,1,2
316986,1,1,2
316987,1,1,2
316988,1,1,2
316989,1,1,2
316990,1,1,2
316991,1,,1
316992,1,,1
316993,1,,1
316994,1,,1
316995,1,,1
316996,1,,1
316997,1,,1
316998,1,,1
316999,1,,1
317000,1,,1
317001,1,,1
317002,1,,1
317003,1,,1
317004,1,,1
317005,1,,1
317006,1,,1
317007,1,,1
317008,1,,1
317009,1,,1
317010,1,1,2
317011,1,1,2
317012,1,1,2
317013,1,1,2
317014,1,1,2
317015,1,1,2
317016,1,1,2
317017,1,1,2
317018,1,1,2
317019,1,1,2
317020,1,1,2
317021,1,1,2
317022,1,1,2
317023,1,1,2
317024,1,1,2
317025,1,1,2
317026,1,1,2
317027,1,1,2
317028,1,1,2
317029,1,1,2
317030,1,1,2
317031,1,1,2
317032,1,1,2
317033,1,1,2
317034,1,1,2
317035,1,1,2
317036,1,1,2
317037,1,1,2
317038,1,1,2
317039,1,1,2
317040,1,1,2
317041,1,1,2
317042,1,1,2
317043,1,1,2
317044,1,1,2
317045,1,1,2
317046,1,1,2
317047,1,1,2
317048,1,1,2
317049,1,1,2
317050,1,1,2
317051,1,1,2
317052,1,1,2
317053,1,1,2
317054,1,,1
317055,1,1,2
317056,1,1,2
317057,1,1,2
317058,1,1,2
317059,1,1,2
317060,1,1,2
317061,1,1,2
317062,1,1,2
317063,1,1,2
317064,1,1,2
317065,1,1,2
317066,1,1,2
317067,1,1,2
317068,1,1,2
317069,1,1,2
317070,1,1,2
317071,1,1,2
317072,1,1,2
317073,1,1,2
317074,1,1,2
317075,1,,1
317076,1,,1
317077,1,,1
317078,1,,1
317079,1,,1
317080,1,,1
317081,0,,0
317082,1,1,2
317083,1,1,2
317084,1,1,2
317085,1,1,2
317086,1,1,2
317087,1,,1
317088,1,1,2
317089,1,1,2
317090,1,1,2
317091,1,1,2
317092,1,1,2
317093,1,1,2
317094,1,1,2
317095,1,1,2
317096,1,1,2
317097,1,1,2
317098,1,1,2
317099,1,1,2
317100,1,1,2
317101,1,1,2
317102,1,1,2
317103,1,1,2
317104,1,1,2
317105,1,1,2
317106,1,1,2
317107,1,1,2
317108,1,1,2
317109,1,1,2
317110,1,1,2
317111,1,1,2
317112,1,1,2
317113,1,1,2
317114,1,1,2
317115,1,1,2
317116,1,1,2
317117,1,1,2
317118,1,1,2
317119,1,1,2
317120,1,1,2
317121,1,1,2
317122,1,1,2
317123,1,1,2
317124,1,1,2
317125,1,1,2
317126,1,1,2
317127,1,1,2
317128,1,1,2
317129,1,1,2
317130,1,1,2
317131,1,1,2
317132,1,1,2
317133,1,,1
317134,1,,1
317135,1,,1
317136,1,1,2
317137,1,1,2
317138,1,1,2
317139,1,1,2
317140,1,1,2
317141,1,1,2
317142,1,1,2
317143,1,1,2
317144,1,1,2
317145,1,1,2
317146,1,1,2
317147,1,1,2
317148,1,1,2
317149,1,1,2
317150,1,1,2
317151,1,1,2
317152,1,1,2
317153,1,,1
317154,1,1,2
317155,1,1,2
317156,1,1,2
317157,1,1,2
317158,1,1,2
317159,1,1,2
317160,1,1,2
317161,1,1,2
317162,1,1,2
317163,1,1,2
317164,1,1,2
317165,1,1,2
317166,1,1,2
317167,1,1,2
317168,1,1,2
317169,1,1,2
317170,1,1,2
317171,1,1,2
317172,1,1,2
317173,1,1,2
317174,1,1,2
317175,1,1,2
317176,1,1,2
317177,1,1,2
317178,1,,1
317179,1,1,2
317180,1,1,2
317181,1,,1
317182,1,1,2
317183,1,1,2
317184,1,1,2
317185,1,1,2
317186,1,1,2
317187,1,1,2
317188,1,1,2
317189,1,1,2
317190,1,1,2
317191,1,1,2
317192,1,1,2
317193,1,1,2
317194,1,1,2
317195,1,1,2
317196,1,1,2
317197,1,1,2
317198,1,1,2
317199,1,1,2
317200,1,1,2
317201,1,1,2
317202,1,,1
317203,1,1,2
317204,1,1,2
317205,1,1,2
317206,1,1,2
317207,1,1,2
317208,1,1,2
317209,1,1,2
317210,1,1,2
317211,1,1,2
317212,1,1,2
317213,1,1,2
317214,1,1,2
317215,1,1,2
317216,1,,1
317217,1,,1
317218,1,,1
317219,1,,1
317220,1,,1
317221,1,,1
317222,1,,1
317223,1,1,2
317224,1,1,2
317225,1,1,2
317226,1,1,2
317227,1,1,2
317228,1,1,2
317229,1,1,2
317230,1,1,2
317231,1,1,2
317232,1,1,2
317233,1,1,2
317234,1,1,2
317235,1,1,2
317236,1,1,2
317237,1,1,2
317238,1,1,2
317239,1,1,2
317240,1,1,2
317241,1,1,2
317242,1,1,2
317243,1,1,2
317244,1,1,2
317245,1,,1
317246,1,,1
317247,1,,1
317248,1,,1
317249,1,,1
317250,1,,1
317251,1,,1
317252,1,,1
317253,1,,1
317254,1,,1
317255,1,,1
317256,1,,1
317257,1,,1
317258,1,,1
317259,1,,1
317260,1,,1
317261,1,,1
317262,1,,1
317263,1,,1
317264,1,,1
317265,1,,1
317266,1,,1
317267,1,,1
317268,1,,1
317269,1,,1
317270,1,,1
317271,1,,1
317272,1,,1
317273,1,,1
317274,1,,1
317275,1,1,2
317276,1,1,2
317277,1,1,2
317278,1,1,2
317279,1,1,2
317280,1,1,2
317281,1,1,2
317282,1,1,2
317283,1,1,2
317284,1,1,2
317285,1,1,2
317286,1,1,2
317287,1,1,2
317288,1,1,2
317289,1,1,2
317290,1,1,2
317291,1,1,2
317292,1,1,2
317293,1,1,2
317294,1,1,2
317295,1,1,2
317296,1,1,2
317297,1,1,2
317298,1,1,2
317299,1,1,2
317300,1,1,2
317301,1,1,2
317302,1,1,2
317303,1,1,2
317304,1,1,2
317305,1,1,2
317306,1,1,2
317307,1,1,2
317308,1,1,2
317309,1,1,2
317310,1,1,2
317311,1,1,2
317312,1,1,2
317313,1,1,2
317314,1,1,2
317315,1,1,2
317316,1,,1
317317,1,1,2
317318,1,1,2
317319,1,1,2
317320,1,1,2
317321,1,1,2
317322,1,1,2
317323,1,1,2
317324,1,1,2
317325,1,1,2
317326,1,1,2
317327,1,1,2
317328,1,1,2
317329,1,1,2
317330,1,1,2
317331,1,1,2
317332,1,1,2
317333,1,1,2
317334,1,1,2
317335,1,1,2
317336,1,1,2
317337,1,1,2
317338,1,1,2
317339,1,1,2
317340,1,1,2
317341,1,1,2
317342,1,1,2
317343,1,1,2
317344,1,1,2
317345,1,1,2
317346,1,1,2
317347,1,1,2
317348,1,1,2
317349,1,,1
317350,1,1,2
317351,1,1,2
317352,1,1,2
317353,1,1,2
317354,1,1,2
317355,1,1,2
317356,1,1,2
317357,1,1,2
317358,1,1,2
317359,1,1,2
317360,1,1,2
317361,1,1,2
317362,1,1,2
317363,1,1,2
317364,1,1,2
317365,1,1,2
317366,1,1,2
317367,1,1,2
317368,1,1,2
317369,1,1,2
317370,1,1,2
317371,1,1,2
317372,1,1,2
317373,1,1,2
317374,1,1,2
317375,1,1,2
317376,1,1,2
317377,1,1,2
317378,1,1,2
317379,1,1,2
317380,1,1,2
317381,1,1,2
317382,1,1,2
317383,1,1,2
317384,1,1,2
317385,1,1,2
317386,1,1,2
317387,1,1,2
317388,1,1,2
317389,1,1,2
317390,1,1,2
317391,1,1,2
317392,1,1,2
317393,1,1,2
317394,1,1,2
317395,1,1,2
317396,1,1,2
317397,1,1,2
317398,1,1,2
317399,1,1,2
317400,1,1,2
317401,1,1,2
317402,1,1,2
317403,1,1,2
317404,1,1,2
317405,1,1,2
317406,1,1,2
317407,1,1,2
317408,1,1,2
317409,1,1,2
317410,1,1,2
317411,1,1,2
317412,1,1,2
317413,1,1,2
317414,1,1,2
317415,1,1,2
317416,1,1,2
317417,1,1,2
317418,1,1,2
317419,1,1,2
